apstar_id,target_id,alt_id,file,apogee_id,telescope,location_id,field,ra,dec,glon,glat,apogee_target1,apogee_target2,apogee2_target1,apogee2_target2,apogee2_target3,apogee2_target4,min_h,max_h,min_jk,max_jk,survey,extratarg,nvisits,snr,starflag,andflag,vhelio_avg,vscatter,verr,rv_teff,rv_logg,rv_feh,rv_alpha,rv_carb,rv_ccfwhm,rv_autofwhm,rv_flag,n_components,gaiaedr3_source_id,gaiaedr3_parallax,gaiaedr3_parallax_error,gaiaedr3_pmra,gaiaedr3_pmra_error,gaiaedr3_pmdec,gaiaedr3_pmdec_error,gaiaedr3_phot_g_mean_mag,gaiaedr3_phot_bp_mean_mag,gaiaedr3_phot_rp_mean_mag,gaiaedr3_dr2_radial_velocity,gaiaedr3_dr2_radial_velocity_error,gaiaedr3_r_med_geo,gaiaedr3_r_lo_geo,gaiaedr3_r_hi_geo,gaiaedr3_r_med_photogeo,gaiaedr3_r_lo_photogeo,gaiaedr3_r_hi_photogeo,htmID,apogee_id1,target_id1,apstar_id1,aspcap_id,teff,teff_err,teff_flag,teff_spec,logg,logg_err,logg_flag,logg_spec,vmicro,vmacro,vsini,m_h,m_h_err,m_h_flag,alpha_m,alpha_m_err,alpha_m_flag,aspcap_chi2,aspcap_grid,aspcapflag,frac_badpix,frac_lowsnr,frac_sigsky,fparam_teff,fparam_logg,fparam_logvmicro,fparam_m_h,fparam_c_m,fparam_n_m,fparam_alpha_m,param_c_m,param_c_m_flag,param_n_m,param_n_m_flag,c_fe,c_fe_err,c_fe_flag,ci_fe,ci_fe_err,ci_fe_flag,n_fe,n_fe_err,n_fe_flag,o_fe,o_fe_err,o_fe_flag,na_fe,na_fe_err,na_fe_flag,mg_fe,mg_fe_err,mg_fe_flag,al_fe,al_fe_err,al_fe_flag,si_fe,si_fe_err,si_fe_flag,p_fe,p_fe_err,p_fe_flag,s_fe,s_fe_err,s_fe_flag,k_fe,k_fe_err,k_fe_flag,ca_fe,ca_fe_err,ca_fe_flag,ti_fe,ti_fe_err,ti_fe_flag,tiii_fe,tiii_fe_err,tiii_fe_flag,v_fe,v_fe_err,v_fe_flag,cr_fe,cr_fe_err,cr_fe_flag,mn_fe,mn_fe_err,mn_fe_flag,fe_h,fe_h_err,fe_h_flag,co_fe,co_fe_err,co_fe_flag,ni_fe,ni_fe_err,ni_fe_flag,cu_fe,cu_fe_err,cu_fe_flag,ce_fe,ce_fe_err,ce_fe_flag,felem_c_m,felem_c_m_err,felem_ci_m,felem_ci_m_err,felem_n_m,felem_n_m_err,felem_o_m,felem_o_m_err,felem_na_h,felem_na_h_err,felem_mg_m,felem_mg_m_err,felem_al_h,felem_al_h_err,felem_si_m,felem_si_m_err,felem_p_m,felem_p_m_err,felem_s_m,felem_s_m_err,felem_k_h,felem_k_h_err,felem_ca_m,felem_ca_m_err,felem_ti_m,felem_ti_m_err,felem_tiii_m,felem_tiii_m_err,felem_v_h,felem_v_h_err,felem_cr_h,felem_cr_h_err,felem_mn_h,felem_mn_h_err,felem_fe_h,felem_fe_h_err,felem_co_h,felem_co_h_err,felem_ni_h,felem_ni_h_err,felem_cu_h,felem_cu_h_err,felem_ge_h,felem_ge_h_err,felem_rb_h,felem_rb_h_err,felem_ce_h,felem_ce_h_err,felem_nd_h,felem_nd_h_err,felem_yb_h,felem_yb_h_err
apogee.apo25m.stars.168+30_MGA.2M07562133+5045261,apo25m.168+30_MGA.2M07562133+5045261,none,apStar-dr17-2M07562133+5045261.fits,2M07562133+5045261,apo25m,2285,168+30_MGA,119.088881,50.757271,167.872902712643,30.697247063651,0,0,-2147252192,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,2,221.8937,0,0,13.20745,0.1033864,0.04015754,6181.704,4.502847,-0.4562537,0,0,25.08778,18.0339,0,1,935726146615734400,1.059562,0.104749,-5.79707,0.0830431,-4.468309,0.0755988,12.0394,12.3498,11.5527,12.4212,7.80514,983.3265,889.8264,1125.452,803.4279,763.9066,845.8849,16259171090741,2M07562133+5045261,apo25m.168+31_MGA.2M07562133+5045261,apogee.apo25m.stars.168+31_MGA.2M07562133+5045261,apogee.apo25m.synspec.168+31_MGA.2M07562133+5045261,5938.845,44.27285,0,6042,3.91287,0.03249171,0,3.9751,1.774925,0,9.463897,-0.051999,0.007984024,0,-0.0220317,0.01251316,0,1.98518,Fd_d,0,0.01796646,0.05709343,0.03926005,6042,3.9751,0.24918,-0.051999,-0.019311,0.52455,-0.025677,-0.019311,0,0.52455,32,-0.048126,0.06311434,0,-0.033512,0.05355483,0,0.500031,0.03706619,0,0.1371939,0.1396982,0,-0.2922464,0.226914,0,-0.0414505,0.01830696,0,0.170986,0.02655951,0,0.016107,0.02182109,0,-9999,0.1951929,2,-0.1239685,0.07223007,0,-0.0128971,0.0594053,0,0.051117,0.02136215,0,0.11703,0.1144223,0,-9999,-9999,64,-0.1881294,0.2492397,0,-0.0739727,0.1048474,0,0.1086965,0.02032369,0,-0.052,0.008760515,0,-9999,-9999,64,-0.039936,0.01999591,0,-9999,0.09368744,2,-9999,-9999,2,-0.048127,0.01446513,-0.033513,0.0141658,0.50003,0.02400375,0.1325,0.004782468,-0.42271,0.003020745,-0.10874,0.005469278,0.10656,0.00226073,-0.057037,0.005320526,-0.10102,0.002513762,-0.096902,0.005434335,-0.15972,0.002597306,0.1204,0.004815703,0.16396,0.004696062,-0.24063,0.005921233,-0.20526,0.002664095,0.036569,0.002340662,-0.095986,0.002506791,-0.052,0.002447591,-0.088573,0.002496598,-0.094286,0.002504456,0.324,0.002049073,-9999,-9999,-0.096087,0.00250693,0.21827,0.002144505,-9999,-9999,0.21827,0.002144505
apogee.apo25m.stars.170+34_btx.2M08244792+4852290,apo25m.170+34_btx.2M08244792+4852290,none,apStar-dr17-2M08244792+4852290.fits,2M08244792+4852290,apo25m,5637,170+34_btx,126.199677,48.874725,170.523669806546,35.1271068546113,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,apogee2-manga,5,3,804.0617,0,0,17.40102,0.05779466,0.03007974,6494.735,4.302392,-0.5813581,0,0,21.84351,16.19484,0,1,931068409201870848,7.164947,0.0224462,-21.94612,0.0205955,-28.76501,0.0170904,8.69724,8.89195,8.3522,17.4951,0.205137,138.9844,138.5273,139.3771,138.8815,138.5119,139.2959,16267082381470,2M08244792+4852290,apo25m.170+34_btx.2M08244792+4852290,apogee.apo25m.stars.170+34_btx.2M08244792+4852290,apogee.apo25m.synspec.170+34_btx.2M08244792+4852290,6562.915,51.55929,0,6759.1,4.177785,0.02356697,0,4.1237,1.882305,0,7.357834,-0.041766,0.005069813,32,-0.0087887,0.01041858,0,1.480165,Fd_c,0,0,0.0001330849,0,6759.1,4.1237,0.27469,-0.041766,-0.044857,0.068288,-0.012434,-0.044857,0,0.068288,32,-0.07472099,0.07111247,0,-0.018715,0.03667317,0,-0.17692,0.4505726,288,0.1477129,0.1993668,0,-0.2953204,0.2166272,0,-0.0956315,0.01193683,0,-0.003329001,0.01229758,0,0.127632,0.0130634,0,-9999,0.1650572,2,-0.0158035,0.0409579,0,0.03033889,0.05052102,0,-0.04504,0.01252792,0,-0.0529345,0.1259016,0,-9999,-9999,64,0.07656956,0.2176002,0,-0.1983317,0.08394016,0,-0.05937149,0.01123741,0,-0.041086,0.004824529,0,-9999,-9999,64,-0.045764,0.01021715,0,-9999,0.07950769,2,-9999,-9999,2,-0.074041,0.008317452,-0.018035,0.007954181,-0.17624,0.4505441,0.1437,0.003386148,-0.41487,0.002618492,-0.16224,0.004012854,-0.056841,0.002132416,0.055169,0.003561882,0.26766,0.001754166,0.011944,0.003649246,-0.10557,0.002196315,0.024924,0.003622982,-0.0053235,0.003684427,-0.24185,0.00420119,0.070353,0.001975399,-0.076876,0.002158402,-0.25314,0.002396956,-0.041086,0.002112368,-1.2862,0.00392492,-0.0892,0.002174604,-0.10409,0.002194334,-9999,-9999,-0.75435,0.003066513,0.042998,0.002008955,-9999,-9999,0.042998,0.002008955
apogee.apo25m.stars.170+34_btx.2M08245743+4832488,apo25m.170+34_btx.2M08245743+4832488,none,apStar-dr17-2M08245743+4832488.fits,2M08245743+4832488,apo25m,5637,170+34_btx,126.239318,48.54689,170.92554992071,35.1389155903935,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,apogee2-manga,5,3,856.2677,0,0,29.3693,0.03385631,0.02396517,6224.016,4.50446,-0.3940502,0,0,22.51172,17.78682,0,1,930957461606548992,9.536275,0.0234937,-16.19193,0.01762,-39.99863,0.0162667,8.82723,9.08038,8.41003,28.7439,0.759784,104.5332,104.1724,104.772,104.5367,104.2861,104.8338,16267099775728,2M08245743+4832488,apo25m.170+34_btx.2M08245743+4832488,apogee.apo25m.stars.170+34_btx.2M08245743+4832488,apogee.apo25m.synspec.170+34_btx.2M08245743+4832488,6090.273,34.58723,0,6220.7,4.241065,0.02111609,0,4.2515,1.061867,0,6.450747,0.0071659,0.004648851,0,-0.0051809,0.007922587,0,2.018134,Fd_c,0,0.005589566,0.006654245,0,6220.7,4.2515,0.02607,0.0071659,-0.05832,0.092667,-0.0088262,-0.05832,0,0.092667,32,-0.0791451,0.04284681,0,-0.0655311,0.03142033,0,-0.1907981,0.11355,288,0.0814578,0.09122861,0,-0.0668204,0.1457514,0,-0.0319066,0.01142821,0,0.073465,0.01289034,0,0.0827899,0.01210409,0,-9999,0.1132039,2,-0.0492816,0.04050964,0,-0.07136109,0.03926952,0,-0.004889103,0.01117733,0,-0.4118991,0.0796264,0,-9999,-9999,64,0.05016255,0.136673,0,-0.3008957,0.06071597,0,-0.04503149,0.01100189,0,0.010564,0.00501931,0,-9999,-9999,64,0.012927,0.009999355,0,-9999,0.06455711,2,-9999,-9999,2,-0.075747,0.008579569,-0.062133,0.008477558,-0.1874,0.1134548,0.080163,0.002754034,-0.13472,0.001726441,-0.095797,0.00304046,0.071603,0.001554799,0.013045,0.002863425,-0.02758,0.001631104,-0.018816,0.002915802,-0.15562,0.001746196,0.067793,0.002773932,-0.36157,0.003552042,-0.066916,0.002993861,0.095596,0.001536945,-0.12779,0.001719942,-0.18715,0.00177626,0.010564,0.001600937,0.090583,0.001540649,0.021141,0.001592859,0.58001,0.001277224,-9999,-9999,0.089419,0.001541525,-0.054275,0.001653693,-9999,-9999,-0.054275,0.001653693
apogee.apo25m.stars.170+60.2M10424268+4506087,apo25m.170+60.2M10424268+4506087,none,apStar-dr17-2M10424268+4506087.fits,2M10424268+4506087,apo25m,4504,170+60,160.677874,45.102421,169.329010047809,58.7248333329658,-2147481312,0,0,0,0,0,7,12.2,0.5,9999.99,apogee,0,3,265.9822,0,0,21.38914,0.06925286,0.02713537,5452.022,4.021824,-0.08382848,0,0,21.94975,17.98674,0,1,829462058654237184,1.590621,0.147976,-3.703026,0.0893303,1.21708,0.117295,11.777,12.2222,11.1644,21.5588,0.676026,627.8898,577.482,693.0648,628.149,569.6274,696.5371,16418407717769,2M10424268+4506087,apo25m.170+60.2M10424268+4506087,apogee.apo25m.stars.170+60.2M10424268+4506087,apogee.apo25m.synspec.170+60.2M10424268+4506087,5089.521,10.10194,0,5074.9,3.511362,0.02158999,33554432,3.6252,0.9502415,0,3.313599,0.040621,0.005489315,0,0.0007240009,0.005323256,0,4.461696,GKd_a,0,0,0.003859462,0.003859462,5074.9,3.6252,-0.022166,0.040621,-0.018426,0.0167,-0.025951,-0.018426,0,0.0167,0,-0.030608,0.01344069,0,-0.067185,0.02254764,0,0.010485,0.01686558,0,-0.078485,0.0225572,0,-0.091178,0.06008158,0,0.02723801,0.01014461,0,-0.02533801,0.01748896,0,-0.0198664,0.0125856,0,-9999,0.1332364,2,0.003423002,0.02878461,0,-0.07298,0.03338861,0,0.02561,0.01211975,0,-0.07207283,0.02088576,0,-0.103636,0.08618917,0,0.07278299,0.0881065,0,0.073935,0.03638115,0,0.03168499,0.01272752,0,0.040429,0.006405489,0,-0.030956,0.06142645,0,0.0372705,0.01025662,0,-9999,0.002507451,258,-0.298409,0.09033797,2,-0.0308,0.002532272,-0.067377,0.002808291,0.010293,0.00309401,-0.13534,0.001855856,-0.070151,0.001336263,-0.036477,0.001869973,0.15641,0.001283628,-0.014659,0.001876433,0.13204,0.001289031,-0.020551,0.001874833,-0.10231,0.001344135,0.043423,0.001884993,-0.071838,0.001857229,-0.062077,0.001860941,0.06825,0.001304607,0.11195,0.001293793,-0.044788,0.001330489,0.040429,0.001311526,-0.038597,0.001329097,0.034307,0.001313012,0.84584,0.001177795,-9999,-9999,-0.20232,0.001371824,0.13866,0.001287556,-9999,-9999,0.13866,0.001287556
apogee.apo25m.stars.170+60.2M10461275+4429188,apo25m.170+60.2M10461275+4429188,none,apStar-dr17-2M10461275+4429188.fits,2M10461275+4429188,apo25m,4504,170+60,161.553151,44.488583,169.926228173426,59.5425769213946,-2147483584,-2147483136,0,0,0,0,-9999.99,9999.99,-9999.99,9999.99,apogee,5,3,410.2296,0,0,12.40105,0.08520848,0.02935378,6298.426,4.449099,-0.3955945,0,0,23.12926,17.92367,0,1,781357772096222208,3.156375,0.0187037,-44.62183,0.0122109,-0.4161885,0.0168471,10.683,10.9449,10.2592,12.3514,0.544988,314.2957,312.6513,316.1187,314.5579,312.7719,316.2432,16417741442770,2M10461275+4429188,apo25m.170+60.2M10461275+4429188,apogee.apo25m.stars.170+60.2M10461275+4429188,apogee.apo25m.synspec.170+60.2M10461275+4429188,6090.597,35.07433,0,6219.1,4.132153,0.02155041,0,4.0987,1.422558,0,6.770488,-0.016625,0.004752809,0,0.0016324,0.008075899,0,2.084299,Fd_b,0,0,0.002129358,0.001730104,6219.1,4.0987,0.15307,-0.016625,-0.031466,0.020543,-0.0020129,-0.031466,0,0.020543,32,-0.031182,0.04397446,0,-0.012933,0.03198629,0,-0.432225,0.5121841,288,0.0653339,0.09314363,0,-0.3486664,0.1509519,0,-0.0112245,0.01157202,0,0.175396,0.01300727,0,0.086648,0.01223952,0,-9999,0.1154145,2,-0.07613151,0.0412112,0,0.0304629,0.03987041,0,-0.048913,0.01142772,0,-0.470896,0.08114298,0,-9999,-9999,64,-0.04649844,0.1394953,0,-0.2516017,0.0624645,0,0.002962511,0.01137244,0,-0.017,0.005133308,0,-9999,-9999,64,0.0144963,0.01025054,0,-9999,0.06794219,2,-9999,-9999,2,-0.031557,0.008358948,-0.013308,0.008225874,-0.4326,0.5121621,0.060266,0.002946744,-0.44413,0.002118561,-0.078888,0.003196561,0.14597,0.001544927,0.01313,0.003030973,-0.12291,0.001774796,-0.049439,0.003143947,-0.08136,0.001734647,0.019996,0.003018592,-0.42434,0.003921607,-0.33747,0.003728136,-0.028629,0.001686416,-0.10606,0.001758323,-0.16672,0.001818543,-0.017,0.001676276,0.34366,0.001413471,-0.0048537,0.001665983,0.0021698,0.001660151,-9999,-9999,-0.044617,0.001700676,0.045912,0.001624315,-9999,-9999,0.045912,0.001624315
apogee.apo25m.stars.170+60.2M10501536+4338441,apo25m.170+60.2M10501536+4338441,none,apStar-dr17-2M10501536+4338441.fits,2M10501536+4338441,apo25m,4504,170+60,162.564018,43.645588,170.872846656016,60.5499611763015,-2147483584,-2147483136,0,0,0,0,-9999.99,9999.99,-9999.99,9999.99,apogee,5,3,341.0665,0,0,-10.43782,0.1472859,0.03988266,6303.772,4.651573,-0.4344215,0,0,28.53999,18.8784,0,1,782518169176603904,2.449859,0.028317,-24.75992,0.0204548,-4.343355,0.0295069,11.011,11.2473,10.6192,-11.6953,0.563087,402.416,397.9999,407.5725,402.4549,398.082,406.9347,16419663147785,2M10501536+4338441,apo25m.170+60.2M10501536+4338441,apogee.apo25m.stars.170+60.2M10501536+4338441,apogee.apo25m.synspec.170+60.2M10501536+4338441,6241.32,36.26118,0,6404.3,4.16958,0.01941982,0,4.2231,1.674711,0,13.05269,0.13071,0.004021446,0,-0.0445067,0.00773733,0,2.11271,Fd_c,0,0.002927868,0.006521161,0.003327123,6404.3,4.2231,0.22394,0.13071,-0.066383,0.49627,-0.048152,-0.066383,0,0.49627,32,-0.06076099,0.04332014,0,-0.06323999,0.02972784,0,0.33566,0.06507666,32,0.0008741021,0.1040038,0,-0.9825964,0.134929,0,-0.07173149,0.01070679,0,0.155956,0.0120413,0,-0.003953993,0.01156896,0,-9999,0.1141964,2,-0.03187969,0.03674279,0,0.1066129,0.03897852,0,0.066046,0.01011328,0,0.391069,0.08267394,0,-9999,-9999,64,-0.03552945,0.140941,0,-0.001561686,0.05709336,0,0.03610952,0.009123539,0,0.12785,0.00434452,0,-9999,-9999,64,-0.067104,0.008707203,0,-9999,0.05119019,2,-9999,-9999,2,-0.063621,0.00845074,-0.0661,0.008469238,0.3328,0.06495229,-0.0066788,0.003109678,-0.93321,0.002920873,-0.14188,0.003371646,0.27138,0.001642711,-0.079957,0.003251154,0.049063,0.001839049,-0.0076722,0.003111527,0.13964,0.001753055,0.13247,0.002853506,0.43514,0.002350511,-0.18975,0.003469294,0.12719,0.001764455,0.28883,0.00162908,0.011277,0.001875553,0.12785,0.001763859,0.31141,0.001611676,0.058396,0.00183,-0.75188,0.002734246,-9999,-9999,-0.13167,0.002024574,0.34644,0.001585244,-9999,-9999,0.34644,0.001585244
apogee.apo25m.stars.084-40_MGA.2M22515658+1323505,apo25m.084-40_MGA.2M22515658+1323505,none,apStar-dr17-2M22515658+1323505.fits,2M22515658+1323505,apo25m,2767,084-40_MGA,342.985786,13.39738,83.5778550361581,-40.1713327649572,0,0,-2147383280,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,3,456.985,0,0,-23.37112,0.03227735,0.02965195,6040.368,4.533365,-0.57917,0,0,23.67631,18.42887,0,1,2720039248534841472,3.832801,0.380658,18.94664,0.400714,4.578616,0.357071,10.3989,10.5004,9.77378,-9999,-9999,275.7168,245.8013,309.1601,251.7435,230.6085,281.9906,13466744670255,2M22515658+1323505,apo25m.084-40_MGA.2M22515658+1323505,apogee.apo25m.stars.084-40_MGA.2M22515658+1323505,apogee.apo25m.synspec.084-40_MGA.2M22515658+1323505,5891.223,33.70911,0,5973.5,4.146404,0.0248905,0,4.2111,0.958193,0,7.468786,-0.219,0.005969971,0,0.0068082,0.008597861,0,2.482847,Fd_c,0,0.01038062,0.02581847,0.01530476,5973.5,4.2111,-0.018547,-0.219,0.0031052,0.30491,0.0031629,0.0031052,0,0.30491,32,-0.02562299,0.04525797,0,0.0117625,0.03545937,0,0.21463,0.04522433,32,0.0450799,0.08107001,0,-0.1079964,0.1770355,0,0.02718651,0.01294069,0,0.128306,0.01444629,0,0.07553451,0.01332302,0,-9999,0.1177512,2,-0.0439585,0.0482332,0,-0.04760708,0.04127631,0,0.02068602,0.01354364,0,0.216579,0.0796561,0,-9999,-9999,65,-0.5737594,0.1384804,0,0.0304433,0.0709803,0,0.02266251,0.01538014,0,-0.2228,0.006446382,0,-9999,-9999,64,0.01064001,0.01281979,0,-9999,0.1004039,2,-9999,-9999,2,-0.029423,0.01035809,0.0079625,0.009943892,0.21083,0.04482856,0.036587,0.003114707,-0.40926,0.001940541,-0.043902,0.00326374,-0.10692,0.001634748,-0.0014085,0.003185122,-0.16334,0.001684785,-0.020691,0.003220869,-0.36523,0.001889603,0.08617,0.003025359,0.25971,0.002746944,-0.74636,0.004815911,-0.76169,0.002385225,-0.029815,0.001570828,-0.35282,0.001875393,-0.2228,0.001739684,-0.10416,0.00163236,-0.21451,0.001731964,-0.59113,0.002161666,-9999,-9999,-0.11231,0.001639451,0.020932,0.001533623,-9999,-9999,0.020932,0.001533623
apogee.apo25m.stars.084-40_MGA.2M22521145+1342488,apo25m.084-40_MGA.2M22521145+1342488,none,apStar-dr17-2M22521145+1342488.fits,2M22521145+1342488,apo25m,2767,084-40_MGA,343.047712,13.713562,83.8810493852456,-39.948295945008,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,3,227.3701,0,0,-23.35176,0.02120619,0.03056864,5952.284,4.632736,0.05763268,0,0,22.53154,18.65929,0,1,2720065121417892096,4.058315,0.0186511,15.72681,0.0141027,-5.038779,0.0147748,11.6604,12.006,11.1509,-25.126,1.0685,243.5379,242.5912,244.8254,243.3407,242.2105,244.5687,13466757808990,2M22521145+1342488,apo25m.084-40_MGA.2M22521145+1342488,apogee.apo25m.stars.084-40_MGA.2M22521145+1342488,apogee.apo25m.synspec.084-40_MGA.2M22521145+1342488,5657.611,21.85259,0,5741.3,4.450565,0.01662511,0,4.45,0.6243527,0,3.747054,0.21429,0.004174028,0,-0.0058306,0.005415869,0,7.808543,GKd_c,0,0.01663561,0.04511578,0.02874634,5741.3,4.45,-0.20457,0.21429,0.0075631,0.1839,-0.0094759,0.0075631,0,0.1839,0,-0.021283,0.02279354,0,-0.0008936077,0.02424064,0,0.15741,0.01790897,0,0.1490529,0.03897946,0,0.1868036,0.07995429,0,0.005107492,0.01029543,0,0.115356,0.01264992,0,0.09010899,0.01065817,0,-9999,0.07035897,2,-0.0625315,0.03572625,0,-0.003997087,0.02814127,0,-0.01508901,0.008877157,0,-0.135533,0.04619303,0,-9999,-9999,64,-0.02594945,0.07781862,0,0.06670833,0.03723424,0,0.07635254,0.008605789,0,0.21247,0.004463286,0,-9999,-9999,64,0.05608001,0.008276163,0,-9999,0.03766137,258,-9999,-9999,2,-0.023103,0.0054062,-0.0027136,0.005225132,0.15559,0.007416873,0.14254,0.002192806,0.32081,0.001278358,-0.064001,0.002435241,0.3154,0.001279922,0.015146,0.002342712,0.16607,0.001330489,-0.037284,0.002405348,0.11365,0.001350815,0.052375,0.002296824,-0.090422,0.002464082,-0.31106,0.002776454,0.22139,0.001310496,0.44172,0.001246796,0.13614,0.001341939,0.21247,0.001313621,-0.38761,0.001640244,0.2662,0.001295183,0.87124,0.001183047,-9999,-9999,0.43689,0.001247998,0.29758,0.001285263,-9999,-9999,0.29758,0.001285263
apogee.apo25m.stars.090+04.2M20470147+5102171,apo25m.090+04.2M20470147+5102171,none,apStar-dr17-2M20470147+5102171.fits,2M20470147+5102171,apo25m,4246,090+04,311.756127,51.038086,89.3951492541079,4.82598304842432,-2147481584,0,0,0,0,0,7,12.2,0.5,9999.99,apogee,0,2,360.6075,0,0,-31.44838,0.06489318,0.02546257,5353.784,3.688588,-0.3742398,0,0,20.90771,17.30874,0,1,2168465563982906624,1.910539,0.250816,-0.07549297,0.281026,-7.112375,0.277703,12.8293,13.4034,11.698,-30.1188,1.09731,553.3235,486.881,665.3295,519.676,455.0405,601.7881,14245873757316,2M20470147+5102171,apo25m.090+04.2M20470147+5102171,apogee.apo25m.stars.090+04.2M20470147+5102171,apogee.apo25m.synspec.090+04.2M20470147+5102171,5081.345,10.56494,0,5048.1,3.127102,0.02373878,16777216,3.2158,1.108062,0,3.59385,-0.16947,0.005989749,0,0.0321632,0.006164429,0,4.219393,GKd_b,0,0.0003992547,0.001996274,0.001597019,5048.1,3.2158,0.044564,-0.16947,-0.11219,0.20512,0.0054882,-0.11219,0,0.20512,0,-0.14062,0.01588157,0,-0.12223,0.02557677,0,0.18538,0.01932505,0,-0.01406699,0.02521737,0,-0.054888,0.07297532,0,0.04983,0.0113925,0,0.043309,0.01825505,0,0.0102866,0.01377826,0,-9999,0.148173,2,0.01313801,0.03426113,0,0.027739,0.03698809,0,0.034942,0.01396019,0,0.05066217,0.02298879,0,0.143989,0.09291249,0,0.010802,0.099566,0,0.025994,0.04388253,0,-0.051788,0.01467242,0,-0.16988,0.006822933,0,0.07492,0.06982952,0,0.0111725,0.0117101,0,-9999,0.00477428,258,-0.14531,0.09147491,2,-0.14103,0.003148079,-0.12264,0.003037729,0.18497,0.003534261,-0.07114,0.002100691,-0.24417,0.001367406,-0.014103,0.002094827,0.014748,0.001295454,0.015276,0.002088133,0.046689,0.001286934,-0.011054,0.002094254,-0.2119,0.001357903,0.052537,0.002075958,0.050679,0.002076632,0.18533,0.002038087,-0.20404,0.001355692,-0.1463,0.001339888,-0.33857,0.001401927,-0.16988,0.001346254,-0.14303,0.00133903,-0.2021,0.001355138,0.76023,0.001154036,-9999,-9999,-0.25953,0.00137237,0.15733,0.001259007,-9999,-9999,0.15733,0.001259007
apogee.apo25m.stars.169+61_MGA.2M10502718+4330480,apo25m.169+61_MGA.2M10502718+4330480,none,apStar-dr17-2M10502718+4330480.fits,2M10502718+4330480,apo25m,2112,169+61_MGA,162.613256,43.513344,171.089411731795,60.6362951868889,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,21,1,273.3868,0,0,-27.25944,0,0.02591763,6254.722,4.415643,-0.5182708,0,0,21.68608,17.82544,0,1,782501779581401728,3.330535,0.0142566,23.35691,0.0122174,-29.48518,0.0138594,10.7974,11.0538,10.3779,-27.7112,0.419491,298.1089,296.904,299.2495,297.8665,296.6752,299.0588,16412145072051,2M10502718+4330480,apo25m.170+60.2M10502718+4330480,apogee.apo25m.stars.170+60.2M10502718+4330480,apogee.apo25m.synspec.170+60.2M10502718+4330480,6122.319,38.63412,0,6245.2,4.120359,0.02407389,0,4.1699,1.30879,0,6.245541,-0.14097,0.005303689,0,0.0194373,0.009060965,0,1.866423,Fd_c,0,0.002262444,0.004791057,0.002395528,6245.2,4.1699,0.11687,-0.14097,0.01853,0.44085,0.015792,0.01853,0,0.44085,32,0.018038,0.05183424,0,0.038643,0.03537194,0,0.31307,0.07098119,32,0.0951209,0.1088175,0,-0.0507264,0.185086,0,-0.003990501,0.01235592,0,0.102077,0.01357905,0,0.114893,0.01300697,0,-9999,0.1304605,2,0.0178605,0.04500597,0,0.09404291,0.04377425,0,0.030574,0.01286768,0,-0.5987209,0.09196883,256,-9999,-9999,64,-0.09444945,0.1594569,0,-0.1251517,0.07369102,0,0.0009225309,0.01348177,0,-0.14232,0.005741221,0,-9999,-9999,64,0.01480001,0.01164784,0,-9999,0.08932996,2,-9999,-9999,2,0.016688,0.008669775,0.037293,0.008514341,0.31172,0.07078277,0.089078,0.003104593,-0.27151,0.001957473,-0.072629,0.003405437,-0.052669,0.001727802,0.0404,0.0031939,-0.15837,0.001835647,0.043578,0.003187946,-0.1431,0.001819368,0.098508,0.003087896,-0.55314,0.004518517,-0.47236,0.004305345,-0.2019,0.001882259,-0.10493,0.00177941,-0.29408,0.001983078,-0.14232,0.001818543,-0.37597,0.00208161,-0.12987,0.001805381,-0.6194,0.002384303,-9999,-9999,-0.11263,0.001787344,0.17638,0.001533656,-9999,-9999,0.17638,0.001533656
